seed,model_id,model_file,max_depth,min_samples_split,min_samples_leaf,class_weight_factor,train_precision,train_recall,train_f1,test_precision,test_recall,test_f1,n_nodes,n_leaves
2,478,dt_NOF_RFC_FOF_seed2_d4_s100_l70_w0.9.pkl,4,100,70,0.9,0.8833440611866268,0.9359704725988928,0.9088961178097669,0.8595334186435672,0.9405428694528221,0.8982152959934167,29,15
2,479,dt_NOF_RFC_FOF_seed2_d4_s100_l70_w1.0.pkl,4,100,70,1.0,0.871585200396025,0.9535826045093476,0.910741996666475,0.8493163782388373,0.9568074105988797,0.8998632426682875,29,15
2,480,dt_NOF_RFC_FOF_seed2_d5_s60_l40_w0.6.pkl,5,60,40,0.6,0.9000118844828269,0.9114579154296718,0.9056987382646654,0.8799420409853033,0.9157690650581646,0.8974981526443576,57,29
2,481,dt_NOF_RFC_FOF_seed2_d5_s60_l40_w0.7.pkl,5,60,40,0.7,0.89323168608026,0.9260210222257883,0.9093308645379873,0.8705540527001302,0.9359112451529513,0.9020503503763301,55,28
2,482,dt_NOF_RFC_FOF_seed2_d5_s60_l40_w0.8.pkl,5,60,40,0.8,0.8913110342176086,0.9300730161277381,0.9102795665148422,0.8695089152306007,0.9402197328737613,0.903482896030637,55,28
2,483,dt_NOF_RFC_FOF_seed2_d5_s60_l40_w0.9.pkl,5,60,40,0.9,0.8821459323874059,0.9453181416994303,0.9126401611247749,0.8577829729203195,0.9485135717363206,0.9008695652173913,55,28
2,484,dt_NOF_RFC_FOF_seed2_d5_s60_l40_w1.0.pkl,5,60,40,1.0,0.8821459323874059,0.9453181416994303,0.9126401611247749,0.8577829729203195,0.9485135717363206,0.9008695652173913,55,28
2,485,dt_NOF_RFC_FOF_seed2_d5_s60_l50_w0.6.pkl,5,60,50,0.6,0.8996516507006571,0.9117788654417075,0.9056746632661193,0.8800993994615862,0.9155536406721241,0.8974765072326047,55,28
2,486,dt_NOF_RFC_FOF_seed2_d5_s60_l50_w0.7.pkl,5,60,50,0.7,0.892462311557789,0.9262617347348151,0.9090479565320104,0.8697478991596639,0.9364498061180526,0.9018672199170125,55,28
2,487,dt_NOF_RFC_FOF_seed2_d5_s60_l50_w0.8.pkl,5,60,50,0.8,0.8905487921963209,0.9303137286367649,0.9099970568036888,0.8687089715536105,0.9407582938388626,0.9032992036405005,55,28
2,488,dt_NOF_RFC_FOF_seed2_d5_s60_l50_w0.9.pkl,5,60,50,0.9,0.8819148139830826,0.9453181416994303,0.9125164588335528,0.8581034986843388,0.9484058595433003,0.9009976976208749,55,28
2,489,dt_NOF_RFC_FOF_seed2_d5_s60_l50_w1.0.pkl,5,60,50,1.0,0.8819148139830826,0.9453181416994303,0.9125164588335528,0.8581034986843388,0.9484058595433003,0.9009976976208749,55,28
2,490,dt_NOF_RFC_FOF_seed2_d5_s60_l60_w0.6.pkl,5,60,60,0.6,0.9022312859884837,0.9051993901949771,0.9037129010293588,0.8831629459628625,0.9118914261094356,0.8972972972972973,55,28
2,491,dt_NOF_RFC_FOF_seed2_d5_s60_l60_w0.7.pkl,5,60,60,0.7,0.8917261330761813,0.9274652972799486,0.9092446559556351,0.869560878243513,0.9384963377854373,0.9027144633236635,55,28
2,492,dt_NOF_RFC_FOF_seed2_d5_s60_l60_w0.8.pkl,5,60,60,0.8,0.8907078625778188,0.9298724223702158,0.9098688859229018,0.8690807799442897,0.940973718224903,0.9035995035167563,55,28
2,493,dt_NOF_RFC_FOF_seed2_d5_s60_l60_w0.9.pkl,5,60,60,0.9,0.8810715887012405,0.9460402792265105,0.9124008512284775,0.8569622714896927,0.9492675570874624,0.9007563368765331,55,28
2,494,dt_NOF_RFC_FOF_seed2_d5_s60_l60_w1.0.pkl,5,60,60,1.0,0.8810715887012405,0.9460402792265105,0.9124008512284775,0.8569622714896927,0.9492675570874624,0.9007563368765331,55,28
