max_depth,min_samples_split,min_samples_leaf,class_weight_factor,test_precision_mean,test_precision_std,test_recall_mean,test_recall_std,test_f1_mean,test_f1_std,n_leaves_mean,n_leaves_std
4,80,60,1.0,0.8905683942860694,0.02283815377101172,0.9603461196246501,0.018863078553776495,0.9238211193207568,0.009133635256025556,14.6,1.6733200530681511
4,80,70,0.6,0.9108848865707083,0.015760174929428727,0.9165872075777279,0.019355383113883254,0.913552393118285,0.01053311964116976,15.2,0.44721359549995815
4,80,70,0.7,0.9074604698943647,0.014414942402164614,0.925572179918222,0.018654321575111325,0.9162586747429243,0.00915332236588409,14.6,0.8944271909999161
4,80,70,0.8,0.9010764301169474,0.017453099380258637,0.9389352199577508,0.026617698377266543,0.9192876779471174,0.011057114035273357,14.6,0.5477225575051662
4,80,70,0.9,0.8927268661812805,0.015241955302914155,0.957957487297651,0.011245066057990093,0.924093519021987,0.00850291238262346,14.6,0.5477225575051662
4,80,70,1.0,0.8906341283888176,0.022948648904813167,0.960298827178954,0.01894331262799427,0.9238301504275409,0.009072237637161985,14.2,1.3038404810405297
4,100,40,0.6,0.9108682990775693,0.015793266735648084,0.917027894906466,0.01969914009814264,0.9137578469832339,0.010589339518047408,15.6,0.5477225575051662
4,100,40,0.7,0.90789281396859,0.014138527634738676,0.9250793398145227,0.020293079999849094,0.9162206784830378,0.009620882533323615,15.0,0.7071067811865476
4,100,40,0.8,0.9010881412712035,0.017287436077413232,0.9397613040654731,0.02550698573873193,0.9197055934504039,0.01042725679804099,15.0,0.0
4,100,40,0.9,0.8925899851019278,0.015416154605961886,0.9590533369168902,0.010306833194289168,0.9245271217367634,0.007936961961280917,15.0,0.0
4,100,40,1.0,0.8905924288848304,0.02275499841722885,0.9603590445941232,0.01874382469948341,0.9238440255264155,0.009158484264017675,14.6,1.6733200530681511
4,100,50,0.6,0.9108661483340244,0.015796791911710274,0.9170071437132723,0.019664368603881252,0.9137469265000725,0.010586434603686091,15.6,0.5477225575051662
4,100,50,0.7,0.9079636272943234,0.01431003155272347,0.925008656062707,0.02047459256049611,0.9162167501367723,0.009620872942604854,15.0,0.7071067811865476
4,100,50,0.8,0.9010406681064491,0.01744754807330907,0.9398145070203366,0.02567971689140371,0.9197001984465759,0.010432967747189948,15.0,0.0
4,100,50,0.9,0.8927042025538908,0.015253400446593984,0.9588367743602368,0.010129083096712298,0.9244921159544944,0.007974851677521943,15.0,0.0
4,100,50,1.0,0.8905898265888684,0.022760002905211057,0.9603382934009297,0.018709237779729493,0.923833569849827,0.009169839043672834,14.6,1.6733200530681511
4,100,60,0.6,0.9108641724796497,0.015775597965515597,0.9167928673223423,0.019545934754636528,0.9136411964524115,0.010554636618114326,15.6,0.5477225575051662
4,100,60,0.7,0.9074574628011296,0.014391888181765074,0.9257778396628364,0.018790412631462895,0.9163561948355046,0.009154721463783965,15.0,0.7071067811865476
4,100,60,0.8,0.901070568962416,0.017420221744854105,0.9390902054319156,0.02675038263016333,0.9193565073032689,0.011046073717543198,15.0,0.0
4,100,60,0.9,0.8927232986282652,0.0152286077433503,0.9581124727718159,0.01139937862276391,0.9241617948108605,0.008450024677832561,15.0,0.0
4,100,60,1.0,0.8905683942860694,0.02283815377101172,0.9603461196246501,0.018863078553776495,0.9238211193207568,0.009133635256025556,14.6,1.6733200530681511
4,100,70,0.6,0.9108848865707083,0.015760174929428727,0.9165872075777279,0.019355383113883254,0.913552393118285,0.01053311964116976,15.2,0.44721359549995815
4,100,70,0.7,0.9074604698943647,0.014414942402164614,0.925572179918222,0.018654321575111325,0.9162586747429243,0.00915332236588409,14.6,0.8944271909999161
4,100,70,0.8,0.9010764301169474,0.017453099380258637,0.9389352199577508,0.026617698377266543,0.9192876779471174,0.011057114035273357,14.6,0.5477225575051662
4,100,70,0.9,0.8927268661812805,0.015241955302914155,0.957957487297651,0.011245066057990093,0.924093519021987,0.00850291238262346,14.6,0.5477225575051662
4,100,70,1.0,0.8906341283888176,0.022948648904813167,0.960298827178954,0.01894331262799427,0.9238301504275409,0.009072237637161985,14.2,1.3038404810405297
5,60,40,0.6,0.9105101486343923,0.013057862646998321,0.9178134125967092,0.021914940400913952,0.9139628335938628,0.010762981711487839,28.2,2.04939015319192
5,60,40,0.7,0.9068541436877385,0.017958112134704666,0.9255893549795005,0.02818591358310703,0.9157252352210664,0.009719196837804318,27.2,1.9235384061671346
5,60,40,0.8,0.9018704606058051,0.01605726612455317,0.9398890194462772,0.020111641001841978,0.9202760577024799,0.009280386424500357,26.8,2.04939015319192
5,60,40,0.9,0.8968119971910511,0.01272023630990305,0.9521384644142457,0.01735005042998444,0.9235231584990864,0.00928417261231124,26.4,1.51657508881031
5,60,40,1.0,0.8936275456495231,0.021860771973255377,0.9556742633801985,0.02190006693967356,0.9232685492040231,0.009600069681169684,25.2,2.8635642126552705
