model_id,model_file,max_depth,min_samples_split,min_samples_leaf,class_weight_factor,train_precision,train_recall,train_f1,test_precision,test_recall,test_f1
32,dt_d4_s40_l50_w0.7.pkl,4,40,50,0.7,0.8304438671786764,0.8810964649490713,0.8550206407349265,0.7735120718697361,0.895070250954276,0.8298633334588306
33,dt_d4_s40_l50_w0.8.pkl,4,40,50,0.8,0.8273188688716604,0.888735769922109,0.8569282763800226,0.7699910152740341,0.9048160480792659,0.8319767007691733
34,dt_d4_s40_l50_w0.9.pkl,4,40,50,0.9,0.7979091474797759,0.9603355302576393,0.8716198762830535,0.7423413222620621,0.95841793226671,0.8366536689117334
35,dt_d4_s40_l50_w1.0.pkl,4,40,50,1.0,0.7910713414931487,0.9719892150988616,0.8722477619162836,0.7354695860754044,0.9711686835052383,0.8370432591348173
36,dt_d4_s40_l60_w0.2.pkl,4,40,60,0.2,0.8967805704603219,0.5707908927501498,0.6975799070039908,0.8482615703430808,0.5983919434743766,0.7017477022715367
37,dt_d4_s40_l60_w0.3.pkl,4,40,60,0.3,0.8815935371455726,0.6669263031755542,0.7593805430481648,0.8367043426531826,0.6853731828149111,0.7535157819545515
38,dt_d4_s40_l60_w0.4.pkl,4,40,60,0.4,0.8687913324890952,0.7399041342121031,0.7991845715764949,0.8238954573739888,0.7527003979533826,0.7866904337492573
39,dt_d4_s40_l60_w0.5.pkl,4,40,60,0.5,0.8339467479441026,0.8688735769922109,0.8510519674873089,0.7791947270382577,0.8832940794282466,0.8279852308629287
40,dt_d4_s40_l60_w0.6.pkl,4,40,60,0.6,0.8293451058684588,0.8835829838226483,0.8556053551484559,0.7725111856823266,0.8974254852594818,0.8302964270954653
41,dt_d4_s40_l60_w0.7.pkl,4,40,60,0.7,0.8304438671786764,0.8810964649490713,0.8550206407349265,0.7735120718697361,0.895070250954276,0.8298633334588306
42,dt_d4_s40_l60_w0.8.pkl,4,40,60,0.8,0.8277287453915764,0.8878370281605752,0.8567298797409806,0.7704247799875269,0.9029481036303094,0.8314388274005384
43,dt_d4_s40_l60_w0.9.pkl,4,40,60,0.9,0.7982353381022407,0.9594367884961055,0.8714439259329805,0.7426697774134561,0.9565499878177536,0.8361493681669743
44,dt_d4_s40_l60_w1.0.pkl,4,40,60,1.0,0.7913818359375,0.9710904733373278,0.8720742534301856,0.7357746131557857,0.969300739056282,0.8365458750963762
45,dt_d4_s60_l20_w0.2.pkl,4,60,20,0.2,0.8966066741657293,0.57309766327142,0.6992470209810658,0.8482378601767879,0.6000974579712499,0.7029109589041096
46,dt_d4_s60_l20_w0.3.pkl,4,60,20,0.3,0.8815935371455726,0.6669263031755542,0.7593805430481648,0.8367043426531826,0.6853731828149111,0.7535157819545515
47,dt_d4_s60_l20_w0.4.pkl,4,60,20,0.4,0.8687890926980111,0.7406830437387657,0.799637763187684,0.823654768247203,0.7533501177617152,0.7869353128313892
48,dt_d4_s60_l20_w0.5.pkl,4,60,20,0.5,0.8340132145935076,0.869742360695027,0.8515031529549787,0.7793118248801774,0.8847559489969951,0.828693138597292
49,dt_d4_s60_l20_w0.6.pkl,4,60,20,0.6,0.8293902781680247,0.8843019772318754,0.8559663621864578,0.7724605281542546,0.8979939900917729,0.8305103841964923
50,dt_d4_s60_l20_w0.7.pkl,4,60,20,0.7,0.8304438671786764,0.8810964649490713,0.8550206407349265,0.7735120718697361,0.895070250954276,0.8298633334588306
51,dt_d4_s60_l20_w0.8.pkl,4,60,20,0.8,0.8273188688716604,0.888735769922109,0.8569282763800226,0.7699910152740341,0.9048160480792659,0.8319767007691733
52,dt_d4_s60_l20_w0.9.pkl,4,60,20,0.9,0.7979091474797759,0.9603355302576393,0.8716198762830535,0.7423413222620621,0.95841793226671,0.8366536689117334
53,dt_d4_s60_l20_w1.0.pkl,4,60,20,1.0,0.790785498489426,0.9723487118034752,0.8722186391486617,0.7353989917619574,0.9714935434094047,0.8371181636866231
54,dt_d4_s60_l30_w0.2.pkl,4,60,30,0.2,0.8966066741657293,0.57309766327142,0.6992470209810658,0.8482378601767879,0.6000974579712499,0.7029109589041096
55,dt_d4_s60_l30_w0.3.pkl,4,60,30,0.3,0.8815935371455726,0.6669263031755542,0.7593805430481648,0.8367043426531826,0.6853731828149111,0.7535157819545515
56,dt_d4_s60_l30_w0.4.pkl,4,60,30,0.4,0.8687890926980111,0.7406830437387657,0.799637763187684,0.823654768247203,0.7533501177617152,0.7869353128313892
57,dt_d4_s60_l30_w0.5.pkl,4,60,30,0.5,0.8340132145935076,0.869742360695027,0.8515031529549787,0.7793118248801774,0.8847559489969951,0.828693138597292
58,dt_d4_s60_l30_w0.6.pkl,4,60,30,0.6,0.8293532617856942,0.8843618933493109,0.8559747151100414,0.7724224643755239,0.8980752050678145,0.8305231138983815
59,dt_d4_s60_l30_w0.7.pkl,4,60,30,0.7,0.8304438671786764,0.8810964649490713,0.8550206407349265,0.7735120718697361,0.895070250954276,0.8298633334588306
60,dt_d4_s60_l30_w0.8.pkl,4,60,30,0.8,0.8273188688716604,0.888735769922109,0.8569282763800226,0.7699910152740341,0.9048160480792659,0.8319767007691733
61,dt_d4_s60_l30_w0.9.pkl,4,60,30,0.9,0.7979091474797759,0.9603355302576393,0.8716198762830535,0.7423413222620621,0.95841793226671,0.8366536689117334
62,dt_d4_s60_l30_w1.0.pkl,4,60,30,1.0,0.790785498489426,0.9723487118034752,0.8722186391486617,0.7353989917619574,0.9714935434094047,0.8371181636866231
63,dt_d4_s60_l40_w0.2.pkl,4,60,40,0.2,0.8968190574637034,0.5718094667465549,0.6983517187128405,0.8483733762501436,0.5993665231868757,0.7024557395773844
64,dt_d4_s60_l40_w0.3.pkl,4,60,40,0.3,0.8815935371455726,0.6669263031755542,0.7593805430481648,0.8367043426531826,0.6853731828149111,0.7535157819545515
65,dt_d4_s60_l40_w0.4.pkl,4,60,40,0.4,0.8687913324890952,0.7399041342121031,0.7991845715764949,0.8238954573739888,0.7527003979533826,0.7866904337492573
66,dt_d4_s60_l40_w0.5.pkl,4,60,40,0.5,0.8339467479441026,0.8688735769922109,0.8510519674873089,0.7791947270382577,0.8832940794282466,0.8279852308629287
67,dt_d4_s60_l40_w0.6.pkl,4,60,40,0.6,0.8293451058684588,0.8835829838226483,0.8556053551484559,0.7725111856823266,0.8974254852594818,0.8302964270954653
68,dt_d4_s60_l40_w0.7.pkl,4,60,40,0.7,0.8304438671786764,0.8810964649490713,0.8550206407349265,0.7735120718697361,0.895070250954276,0.8298633334588306
69,dt_d4_s60_l40_w0.8.pkl,4,60,40,0.8,0.8273188688716604,0.888735769922109,0.8569282763800226,0.7699910152740341,0.9048160480792659,0.8319767007691733
70,dt_d4_s60_l40_w0.9.pkl,4,60,40,0.9,0.7979091474797759,0.9603355302576393,0.8716198762830535,0.7423413222620621,0.95841793226671,0.8366536689117334
71,dt_d4_s60_l40_w1.0.pkl,4,60,40,1.0,0.790785498489426,0.9723487118034752,0.8722186391486617,0.7353989917619574,0.9714935434094047,0.8371181636866231
72,dt_d4_s60_l50_w0.2.pkl,4,60,50,0.2,0.8968045112781955,0.5717195925704014,0.698280278082693,0.8483733762501436,0.5993665231868757,0.7024557395773844
73,dt_d4_s60_l50_w0.3.pkl,4,60,50,0.3,0.8815935371455726,0.6669263031755542,0.7593805430481648,0.8367043426531826,0.6853731828149111,0.7535157819545515
74,dt_d4_s60_l50_w0.4.pkl,4,60,50,0.4,0.8687913324890952,0.7399041342121031,0.7991845715764949,0.8238954573739888,0.7527003979533826,0.7866904337492573
75,dt_d4_s60_l50_w0.5.pkl,4,60,50,0.5,0.8339467479441026,0.8688735769922109,0.8510519674873089,0.7791947270382577,0.8832940794282466,0.8279852308629287
76,dt_d4_s60_l50_w0.6.pkl,4,60,50,0.6,0.8293451058684588,0.8835829838226483,0.8556053551484559,0.7725111856823266,0.8974254852594818,0.8302964270954653
77,dt_d4_s60_l50_w0.7.pkl,4,60,50,0.7,0.8304438671786764,0.8810964649490713,0.8550206407349265,0.7735120718697361,0.895070250954276,0.8298633334588306
78,dt_d4_s60_l50_w0.8.pkl,4,60,50,0.8,0.8273188688716604,0.888735769922109,0.8569282763800226,0.7699910152740341,0.9048160480792659,0.8319767007691733
79,dt_d4_s60_l50_w0.9.pkl,4,60,50,0.9,0.7979091474797759,0.9603355302576393,0.8716198762830535,0.7423413222620621,0.95841793226671,0.8366536689117334
80,dt_d4_s60_l50_w1.0.pkl,4,60,50,1.0,0.7910713414931487,0.9719892150988616,0.8722477619162836,0.7354695860754044,0.9711686835052383,0.8370432591348173
81,dt_d4_s60_l60_w0.2.pkl,4,60,60,0.2,0.8967805704603219,0.5707908927501498,0.6975799070039908,0.8482615703430808,0.5983919434743766,0.7017477022715367
82,dt_d4_s60_l60_w0.3.pkl,4,60,60,0.3,0.8815935371455726,0.6669263031755542,0.7593805430481648,0.8367043426531826,0.6853731828149111,0.7535157819545515
83,dt_d4_s60_l60_w0.4.pkl,4,60,60,0.4,0.8687913324890952,0.7399041342121031,0.7991845715764949,0.8238954573739888,0.7527003979533826,0.7866904337492573
84,dt_d4_s60_l60_w0.5.pkl,4,60,60,0.5,0.8339467479441026,0.8688735769922109,0.8510519674873089,0.7791947270382577,0.8832940794282466,0.8279852308629287
85,dt_d4_s60_l60_w0.6.pkl,4,60,60,0.6,0.8293451058684588,0.8835829838226483,0.8556053551484559,0.7725111856823266,0.8974254852594818,0.8302964270954653
86,dt_d4_s60_l60_w0.7.pkl,4,60,60,0.7,0.8304438671786764,0.8810964649490713,0.8550206407349265,0.7735120718697361,0.895070250954276,0.8298633334588306
87,dt_d4_s60_l60_w0.8.pkl,4,60,60,0.8,0.8277287453915764,0.8878370281605752,0.8567298797409806,0.7704247799875269,0.9029481036303094,0.8314388274005384
88,dt_d4_s60_l60_w0.9.pkl,4,60,60,0.9,0.7982353381022407,0.9594367884961055,0.8714439259329805,0.7426697774134561,0.9565499878177536,0.8361493681669743
89,dt_d4_s60_l60_w1.0.pkl,4,60,60,1.0,0.7913818359375,0.9710904733373278,0.8720742534301856,0.7357746131557857,0.969300739056282,0.8365458750963762
90,dt_d4_s80_l20_w0.2.pkl,4,80,20,0.2,0.8966066741657293,0.57309766327142,0.6992470209810658,0.8482378601767879,0.6000974579712499,0.7029109589041096
91,dt_d4_s80_l20_w0.3.pkl,4,80,20,0.3,0.8815935371455726,0.6669263031755542,0.7593805430481648,0.8367043426531826,0.6853731828149111,0.7535157819545515
92,dt_d4_s80_l20_w0.4.pkl,4,80,20,0.4,0.8687890926980111,0.7406830437387657,0.799637763187684,0.823654768247203,0.7533501177617152,0.7869353128313892
