model_id,model_file,max_depth,min_samples_split,min_samples_leaf,class_weight_factor,train_precision,train_recall,train_f1,test_precision,test_recall,test_f1
647,dt_NOF_RFC_d6_s120_l30_w1.0.pkl,6,120,30,1.0,0.8793078945498473,0.9719974864503966,0.9233323384569467,0.870840522553611,0.9778577359535012,0.921251629726206
648,dt_NOF_RFC_d6_s120_l40_w0.2.pkl,6,120,40,0.2,0.9563967650784371,0.7709920666090645,0.853744455075237,0.9341919548341566,0.7327705507888181,0.821312238250349
649,dt_NOF_RFC_d6_s120_l40_w0.3.pkl,6,120,40,0.3,0.9351943311144514,0.8552352525331867,0.8934293392413892,0.9150643451930356,0.8364240243564904,0.8739787434025016
650,dt_NOF_RFC_d6_s120_l40_w0.4.pkl,6,120,40,0.4,0.9174286284687563,0.9024035818081847,0.9098540796325262,0.9042214532871973,0.9040963188486023,0.904158881738288
651,dt_NOF_RFC_d6_s120_l40_w0.5.pkl,6,120,40,0.5,0.9107289107289107,0.9171314115151992,0.9139189480069663,0.8983921091744359,0.9201494602823138,0.9091406303411499
652,dt_NOF_RFC_d6_s120_l40_w0.6.pkl,6,120,40,0.6,0.9056524399571669,0.9300526274448198,0.9176903700833172,0.894332627118644,0.9346803210628287,0.9140614426850724
653,dt_NOF_RFC_d6_s120_l40_w0.7.pkl,6,120,40,0.7,0.9027988470873787,0.9349226298012725,0.9185799729886166,0.8916633637204386,0.9339883753113756,0.9123352483947279
654,dt_NOF_RFC_d6_s120_l40_w0.8.pkl,6,120,40,0.8,0.895017398386022,0.9495719110831827,0.9214879182864547,0.8827399380804953,0.9469969554386936,0.9137401522232608
655,dt_NOF_RFC_d6_s120_l40_w0.9.pkl,6,120,40,0.9,0.88888080337651,0.9594690126462965,0.9228270313149246,0.8788988508650082,0.9631884860226958,0.9191152195444041
656,dt_NOF_RFC_d6_s120_l40_w1.0.pkl,6,120,40,1.0,0.8794084186575654,0.9714869216872202,0.9231573054674379,0.871238283177109,0.97758095765292,0.9213512455980175
657,dt_NOF_RFC_d6_s120_l50_w0.2.pkl,6,120,50,0.2,0.9564623194064819,0.7696174691697432,0.8529270946681176,0.934394341290893,0.7312482701356213,0.8204331961804208
658,dt_NOF_RFC_d6_s120_l50_w0.3.pkl,6,120,50,0.3,0.9357687502692457,0.8531144450553766,0.8925321006676938,0.9151616330247382,0.8344865762524218,0.8729641693811075
659,dt_NOF_RFC_d6_s120_l50_w0.4.pkl,6,120,50,0.4,0.9174286284687563,0.9024035818081847,0.9098540796325262,0.9042214532871973,0.9040963188486023,0.904158881738288
660,dt_NOF_RFC_d6_s120_l50_w0.5.pkl,6,120,50,0.5,0.9107867624102404,0.9165815725394706,0.9136749794464237,0.8984723536568879,0.919734292831442,0.9089790056759899
661,dt_NOF_RFC_d6_s120_l50_w0.6.pkl,6,120,50,0.6,0.9073568434411414,0.9266357709527924,0.9168949771689497,0.8955005324813632,0.930943814004982,0.9128782738499118
662,dt_NOF_RFC_d6_s120_l50_w0.7.pkl,6,120,50,0.7,0.9025211992731678,0.9363365014531458,0.9191179305293188,0.8916314677930306,0.9348187102131192,0.9127144980408053
663,dt_NOF_RFC_d6_s120_l50_w0.8.pkl,6,120,50,0.8,0.9004288293710503,0.9401068258581415,0.9198401414133651,0.8901415836392239,0.9396623304732908,0.9142318567389256
664,dt_NOF_RFC_d6_s120_l50_w0.9.pkl,6,120,50,0.9,0.8944409512889744,0.949768282145943,0.9212746909464942,0.886337395766517,0.9561306393578743,0.9199121230277612
665,dt_NOF_RFC_d6_s120_l50_w1.0.pkl,6,120,50,1.0,0.8799814808219666,0.9704265179483151,0.9229935936945518,0.8719753086419753,0.9774425685026293,0.9217016834138066
666,dt_NOF_RFC_d6_s120_l60_w0.2.pkl,6,120,60,0.2,0.9568610129564193,0.7657293221270913,0.8506915659496488,0.935950044603033,0.725989482424578,0.817707115579456
667,dt_NOF_RFC_d6_s120_l60_w0.3.pkl,6,120,60,0.3,0.9357687502692457,0.8531144450553766,0.8925321006676938,0.9151616330247382,0.8344865762524218,0.8729641693811075
668,dt_NOF_RFC_d6_s120_l60_w0.4.pkl,6,120,60,0.4,0.9176898772147343,0.9011468070065195,0.9093431090855048,0.9044382801664355,0.9024356490451149,0.9034358548074258
669,dt_NOF_RFC_d6_s120_l60_w0.5.pkl,6,120,60,0.5,0.9110199296600234,0.9155997172256696,0.913304082112356,0.8986193827828912,0.9187655687794077,0.9085808129191186
670,dt_NOF_RFC_d6_s120_l60_w0.6.pkl,6,120,60,0.6,0.9058584620100387,0.9285209331552903,0.9170497081127209,0.8941223298394587,0.9326044838084694,0.9129580708528077
671,dt_NOF_RFC_d6_s120_l60_w0.7.pkl,6,120,60,0.7,0.9014270613107822,0.9377503731050193,0.9192300288739172,0.8906887923087053,0.9359258234154443,0.9127471489304272
672,dt_NOF_RFC_d6_s120_l60_w0.8.pkl,6,120,60,0.8,0.8993434627649597,0.9414814232974629,0.9199301571464206,0.8892086330935252,0.9407694436756159,0.9142626588662498
673,dt_NOF_RFC_d6_s120_l60_w0.9.pkl,6,120,60,0.9,0.8943359952676723,0.9500432016338073,0.9213483146067416,0.8862644415917843,0.9554386936064213,0.9195524773574854
674,dt_NOF_RFC_d6_s120_l60_w1.0.pkl,6,120,60,1.0,0.8804878918649025,0.9696017594847224,0.9228986374086465,0.8719723183391004,0.976473844450595,0.9212690951821386
675,dt_NOF_RFC_d7_s40_l20_w0.2.pkl,7,40,20,0.2,0.9526068533529846,0.8123085382138088,0.8768813329376351,0.927189242374549,0.7824522557431497,0.8486940858601021
676,dt_NOF_RFC_d7_s40_l20_w0.3.pkl,7,40,20,0.3,0.9468683866900806,0.8258974157568141,0.8822554592939104,0.9242786545512514,0.8023802933849986,0.8590265945625601
677,dt_NOF_RFC_d7_s40_l20_w0.4.pkl,7,40,20,0.4,0.9318439032569057,0.8731050192443641,0.9015186844826537,0.91303074670571,0.8629947412122889,0.8873079112122937
678,dt_NOF_RFC_d7_s40_l20_w0.5.pkl,7,40,20,0.5,0.9123424329131544,0.9266750451653444,0.9194528875379939,0.8958779443254818,0.9263769720453916,0.9108722275139475
679,dt_NOF_RFC_d7_s40_l20_w0.6.pkl,7,40,20,0.6,0.904377358490566,0.9412457780221507,0.9224433239675147,0.8895577074064381,0.9407694436756159,0.9144471347861178
680,dt_NOF_RFC_d7_s40_l20_w0.7.pkl,7,40,20,0.7,0.9040822474956692,0.9428560207367842,0.9230621347277761,0.8890199161425576,0.9389703847218378,0.913312693498452
681,dt_NOF_RFC_d7_s40_l20_w0.8.pkl,7,40,20,0.8,0.9001528083187358,0.9485507815568298,0.9237182796932668,0.88640475575084,0.9492111818433435,0.9167334937182572
682,dt_NOF_RFC_d7_s40_l20_w0.9.pkl,7,40,20,0.9,0.8934069550590559,0.9595475610714005,0.925296824404931,0.8785841157066734,0.9583448657625242,0.916732856764628
683,dt_NOF_RFC_d7_s40_l20_w1.0.pkl,7,40,20,1.0,0.8922550340458071,0.9623753043751473,0.9259896079357581,0.8774763406940063,0.9623581511209521,0.9179592106131609
684,dt_NOF_RFC_d7_s40_l30_w0.2.pkl,7,40,30,0.2,0.9527208677111337,0.8072421647945959,0.8739688749043286,0.9287956385263506,0.77802380293385,0.8467505083214097
685,dt_NOF_RFC_d7_s40_l30_w0.3.pkl,7,40,30,0.3,0.9475326789995024,0.822755478752651,0.880746673393454,0.9243684042212984,0.8000276778300581,0.8577151335311572
686,dt_NOF_RFC_d7_s40_l30_w0.4.pkl,7,40,30,0.4,0.9327858496525584,0.869884533815097,0.9002377710488345,0.9141428991473096,0.8605037365070578,0.8865126889078985
687,dt_NOF_RFC_d7_s40_l30_w0.5.pkl,7,40,30,0.5,0.9128933379893687,0.9240436729243579,0.9184346638040402,0.8963112005365527,0.9247163022419043,0.9102922144268102
688,dt_NOF_RFC_d7_s40_l30_w0.6.pkl,7,40,30,0.6,0.9046106131094217,0.9393213416071008,0.9216392747731258,0.8911216180719727,0.9389703847218378,0.9144204851752021
689,dt_NOF_RFC_d7_s40_l30_w0.7.pkl,7,40,30,0.7,0.9045262203415445,0.9402639227083497,0.922048911996919,0.8906743940990516,0.9357874342651537,0.9126737751383452
690,dt_NOF_RFC_d7_s40_l30_w0.8.pkl,7,40,30,0.8,0.8992896723567257,0.9496897337208389,0.9238027926878187,0.8868217054263566,0.9499031275947966,0.9172791661098489
691,dt_NOF_RFC_d7_s40_l30_w0.9.pkl,7,40,30,0.9,0.9020092041755529,0.9468227162045401,0.9238728467684761,0.8893517313199688,0.9454746747854968,0.916554869868527
692,dt_NOF_RFC_d7_s40_l30_w1.0.pkl,7,40,30,1.0,0.8929471492749917,0.9601759484722331,0.925342063927632,0.8792753990372435,0.9605590921671741,0.9181216931216931
693,dt_NOF_RFC_d7_s40_l40_w0.2.pkl,7,40,40,0.2,0.9542790152403282,0.79923022543398,0.8698997584799196,0.9289672544080605,0.7655687794076944,0.8393900311053789
694,dt_NOF_RFC_d7_s40_l40_w0.3.pkl,7,40,40,0.3,0.9468113853359755,0.8256617704815018,0.8820962530944488,0.9234327643962355,0.801134791032383,0.8579473879214524
695,dt_NOF_RFC_d7_s40_l40_w0.4.pkl,7,40,40,0.4,0.9332685728766313,0.8678422747623911,0.8993671014876168,0.9141086186540732,0.857182396900083,0.8847307527496072
696,dt_NOF_RFC_d7_s40_l40_w0.5.pkl,7,40,40,0.5,0.9139264234944935,0.9190951221428011,0.9165034855486802,0.8982730706961684,0.9213949626349294,0.9096871157261921
697,dt_NOF_RFC_d7_s40_l40_w0.6.pkl,7,40,40,0.6,0.9042593433197156,0.9388500510564763,0.9212301052063663,0.8918209268740974,0.9400774979241627,0.9153136158458532
698,dt_NOF_RFC_d7_s40_l40_w0.7.pkl,7,40,40,0.7,0.9039035634659713,0.9394391642447569,0.9213288396726047,0.8909927679158448,0.9377248823692222,0.9137617153260064
699,dt_NOF_RFC_d7_s40_l40_w0.8.pkl,7,40,40,0.8,0.8949808654695319,0.9552273976906763,0.9241232569626505,0.8821574642126789,0.95516191530584,0.9172093023255814
700,dt_NOF_RFC_d7_s40_l40_w0.9.pkl,7,40,40,0.9,0.8966891817074522,0.9541277197392193,0.9245171724859671,0.883485179006801,0.9528092997508996,0.9168386710167121
701,dt_NOF_RFC_d7_s40_l40_w1.0.pkl,7,40,40,1.0,0.8928258328462887,0.9599403031969209,0.9251674930920928,0.8796401875079184,0.9608358704677553,0.9184469872346055
702,dt_NOF_RFC_d7_s40_l50_w0.2.pkl,7,40,50,0.2,0.9542695836273818,0.7965988531929935,0.8683348673930261,0.9290899881816647,0.7615554940492666,0.8370218267548863
703,dt_NOF_RFC_d7_s40_l50_w0.3.pkl,7,40,50,0.3,0.9473731761304603,0.8236587856413479,0.88119498308788,0.9246881995522865,0.8003044561306394,0.8580118694362018
704,dt_NOF_RFC_d7_s40_l50_w0.4.pkl,7,40,50,0.4,0.931799092894339,0.8714162281046265,0.9005966635548159,0.9128077373974208,0.8620260171602546,0.8866903914590747
705,dt_NOF_RFC_d7_s40_l50_w0.5.pkl,7,40,50,0.5,0.9142845955047381,0.917013588877543,0.9156470588235294,0.8982019737731513,0.9194575145308608,0.9087054639950762
706,dt_NOF_RFC_d7_s40_l50_w0.6.pkl,7,40,50,0.6,0.9050315421448658,0.9353153719267928,0.9199242892459827,0.89228740936058,0.9366177691668973,0.9139153331982985
707,dt_NOF_RFC_d7_s40_l50_w0.7.pkl,7,40,50,0.7,0.901915852742299,0.9429345691618883,0.9219692024115818,0.889453125,0.9453362856352062,0.9165436736884476
708,dt_NOF_RFC_d7_s40_l50_w0.8.pkl,7,40,50,0.8,0.8997086508292246,0.9459979577409473,0.9222728491021174,0.8875242404654169,0.9500415167450872,0.9177194037831696
709,dt_NOF_RFC_d7_s40_l50_w0.9.pkl,7,40,50,0.9,0.8951746475762818,0.9551881234781243,0.9242081662898292,0.8809523809523809,0.9575145308607805,0.9176392572944297
710,dt_NOF_RFC_d7_s40_l50_w1.0.pkl,7,40,50,1.0,0.8934705386897133,0.9582122378446312,0.924709583278061,0.8802638254693049,0.9604207030168834,0.9185969556585043
711,dt_NOF_RFC_d7_s40_l60_w0.2.pkl,7,40,60,0.2,0.9545927537602876,0.7926321577252377,0.8661059136554802,0.9298930572059073,0.7580957652920011,0.8352519631013189
712,dt_NOF_RFC_d7_s40_l60_w0.3.pkl,7,40,60,0.3,0.9478892419428052,0.8201241065116645,0.8793902130885202,0.9244036105738234,0.7936617769166897,0.8540580789277736
713,dt_NOF_RFC_d7_s40_l60_w0.4.pkl,7,40,60,0.4,0.9330939809926082,0.8676066294870788,0.8991594928465311,0.9141592920353983,0.8577359535012455,0.8850492646008853
714,dt_NOF_RFC_d7_s40_l60_w0.5.pkl,7,40,60,0.5,0.9164073271617097,0.9136360065980678,0.9150195685094499,0.9006532389765922,0.9158593966233047,0.9081926718814327
715,dt_NOF_RFC_d7_s40_l60_w0.6.pkl,7,40,60,0.6,0.9078750718528453,0.9304453695703401,0.9190216653412727,0.8938770088989242,0.9313589814558538,0.9122331413080311
716,dt_NOF_RFC_d7_s40_l60_w0.7.pkl,7,40,60,0.7,0.9022975517890772,0.9408530358966303,0.9211720372221796,0.8894117647058823,0.9415997785773595,0.9147620328045173
717,dt_NOF_RFC_d7_s40_l60_w0.8.pkl,7,40,60,0.8,0.8988030873634364,0.946704893566884,0.9221323234062088,0.8866778653572813,0.9496263492942153,0.9170731707317074
718,dt_NOF_RFC_d7_s40_l60_w0.9.pkl,7,40,60,0.9,0.8957910656977388,0.9537349776136989,0.9238553575165015,0.8814663430834079,0.9550235261555494,0.9167718365991365
719,dt_NOF_RFC_d7_s40_l60_w1.0.pkl,7,40,60,1.0,0.8926311940025599,0.9586442541827036,0.9244607722461038,0.8787955465587044,0.9612510379186272,0.9181758096497026
720,dt_NOF_RFC_d7_s60_l20_w0.2.pkl,7,60,20,0.2,0.952636199805924,0.8096771659728222,0.8753582574358321,0.9277841750287876,0.7805148076390811,0.8478015783540023
721,dt_NOF_RFC_d7_s60_l20_w0.3.pkl,7,60,20,0.3,0.9468180998738056,0.8250726572932213,0.8817628541448059,0.9242786545512514,0.8023802933849986,0.8590265945625601
722,dt_NOF_RFC_d7_s60_l20_w0.4.pkl,7,60,20,0.4,0.9318439032569057,0.8731050192443641,0.9015186844826537,0.91303074670571,0.8629947412122889,0.8873079112122937
723,dt_NOF_RFC_d7_s60_l20_w0.5.pkl,7,60,20,0.5,0.9123424329131544,0.9266750451653444,0.9194528875379939,0.8958779443254818,0.9263769720453916,0.9108722275139475
724,dt_NOF_RFC_d7_s60_l20_w0.6.pkl,7,60,20,0.6,0.9045586735657363,0.940617390621318,0.9222356995706502,0.8897771952817825,0.9395239413230003,0.9139741518578353
725,dt_NOF_RFC_d7_s60_l20_w0.7.pkl,7,60,20,0.7,0.9044888721237269,0.9417170685727752,0.922727622565997,0.889633425305479,0.9370329366177692,0.912718204488778
726,dt_NOF_RFC_d7_s60_l20_w0.8.pkl,7,60,20,0.8,0.900630855948337,0.9475689262430288,0.9235038563855237,0.8869047619047619,0.9485192360918904,0.9166778119566671
727,dt_NOF_RFC_d7_s60_l20_w0.9.pkl,7,60,20,0.9,0.8939849073192175,0.9584478831199434,0.9250947687642154,0.8796896858705329,0.9572377525601993,0.9168268274902247
728,dt_NOF_RFC_d7_s60_l20_w1.0.pkl,7,60,20,1.0,0.8928154205607477,0.9604901421726494,0.9254171869678738,0.8786727456940223,0.9601439247163023,0.91760349160164
729,dt_NOF_RFC_d7_s60_l30_w0.2.pkl,7,60,30,0.2,0.9527208677111337,0.8072421647945959,0.8739688749043286,0.9287956385263506,0.77802380293385,0.8467505083214097
730,dt_NOF_RFC_d7_s60_l30_w0.3.pkl,7,60,30,0.3,0.9475326789995024,0.822755478752651,0.880746673393454,0.9243684042212984,0.8000276778300581,0.8577151335311572
731,dt_NOF_RFC_d7_s60_l30_w0.4.pkl,7,60,30,0.4,0.9327858496525584,0.869884533815097,0.9002377710488345,0.9141428991473096,0.8605037365070578,0.8865126889078985
732,dt_NOF_RFC_d7_s60_l30_w0.5.pkl,7,60,30,0.5,0.9128933379893687,0.9240436729243579,0.9184346638040402,0.8963112005365527,0.9247163022419043,0.9102922144268102
733,dt_NOF_RFC_d7_s60_l30_w0.6.pkl,7,60,30,0.6,0.9046106131094217,0.9393213416071008,0.9216392747731258,0.8911216180719727,0.9389703847218378,0.9144204851752021
734,dt_NOF_RFC_d7_s60_l30_w0.7.pkl,7,60,30,0.7,0.9045262203415445,0.9402639227083497,0.922048911996919,0.8906743940990516,0.9357874342651537,0.9126737751383452
735,dt_NOF_RFC_d7_s60_l30_w0.8.pkl,7,60,30,0.8,0.8992896723567257,0.9496897337208389,0.9238027926878187,0.8868217054263566,0.9499031275947966,0.9172791661098489
736,dt_NOF_RFC_d7_s60_l30_w0.9.pkl,7,60,30,0.9,0.9020092041755529,0.9468227162045401,0.9238728467684761,0.8893517313199688,0.9454746747854968,0.916554869868527
737,dt_NOF_RFC_d7_s60_l30_w1.0.pkl,7,60,30,1.0,0.8929471492749917,0.9601759484722331,0.925342063927632,0.8792753990372435,0.9605590921671741,0.9181216931216931
738,dt_NOF_RFC_d7_s60_l40_w0.2.pkl,7,60,40,0.2,0.9542790152403282,0.79923022543398,0.8698997584799196,0.9289672544080605,0.7655687794076944,0.8393900311053789
739,dt_NOF_RFC_d7_s60_l40_w0.3.pkl,7,60,40,0.3,0.9468113853359755,0.8256617704815018,0.8820962530944488,0.9234327643962355,0.801134791032383,0.8579473879214524
740,dt_NOF_RFC_d7_s60_l40_w0.4.pkl,7,60,40,0.4,0.9332685728766313,0.8678422747623911,0.8993671014876168,0.9141086186540732,0.857182396900083,0.8847307527496072
741,dt_NOF_RFC_d7_s60_l40_w0.5.pkl,7,60,40,0.5,0.9139264234944935,0.9190951221428011,0.9165034855486802,0.8982730706961684,0.9213949626349294,0.9096871157261921
742,dt_NOF_RFC_d7_s60_l40_w0.6.pkl,7,60,40,0.6,0.9042593433197156,0.9388500510564763,0.9212301052063663,0.8918209268740974,0.9400774979241627,0.9153136158458532
743,dt_NOF_RFC_d7_s60_l40_w0.7.pkl,7,60,40,0.7,0.9039035634659713,0.9394391642447569,0.9213288396726047,0.8909927679158448,0.9377248823692222,0.9137617153260064
744,dt_NOF_RFC_d7_s60_l40_w0.8.pkl,7,60,40,0.8,0.8949808654695319,0.9552273976906763,0.9241232569626505,0.8821574642126789,0.95516191530584,0.9172093023255814
745,dt_NOF_RFC_d7_s60_l40_w0.9.pkl,7,60,40,0.9,0.8966891817074522,0.9541277197392193,0.9245171724859671,0.883485179006801,0.9528092997508996,0.9168386710167121
746,dt_NOF_RFC_d7_s60_l40_w1.0.pkl,7,60,40,1.0,0.8928258328462887,0.9599403031969209,0.9251674930920928,0.8796401875079184,0.9608358704677553,0.9184469872346055
747,dt_NOF_RFC_d7_s60_l50_w0.2.pkl,7,60,50,0.2,0.9542695836273818,0.7965988531929935,0.8683348673930261,0.9290899881816647,0.7615554940492666,0.8370218267548863
748,dt_NOF_RFC_d7_s60_l50_w0.3.pkl,7,60,50,0.3,0.9473731761304603,0.8236587856413479,0.88119498308788,0.9246881995522865,0.8003044561306394,0.8580118694362018
749,dt_NOF_RFC_d7_s60_l50_w0.4.pkl,7,60,50,0.4,0.931799092894339,0.8714162281046265,0.9005966635548159,0.9128077373974208,0.8620260171602546,0.8866903914590747
750,dt_NOF_RFC_d7_s60_l50_w0.5.pkl,7,60,50,0.5,0.9142845955047381,0.917013588877543,0.9156470588235294,0.8982019737731513,0.9194575145308608,0.9087054639950762
751,dt_NOF_RFC_d7_s60_l50_w0.6.pkl,7,60,50,0.6,0.9050315421448658,0.9353153719267928,0.9199242892459827,0.89228740936058,0.9366177691668973,0.9139153331982985
752,dt_NOF_RFC_d7_s60_l50_w0.7.pkl,7,60,50,0.7,0.901915852742299,0.9429345691618883,0.9219692024115818,0.889453125,0.9453362856352062,0.9165436736884476
753,dt_NOF_RFC_d7_s60_l50_w0.8.pkl,7,60,50,0.8,0.8997086508292246,0.9459979577409473,0.9222728491021174,0.8875242404654169,0.9500415167450872,0.9177194037831696
754,dt_NOF_RFC_d7_s60_l50_w0.9.pkl,7,60,50,0.9,0.8951746475762818,0.9551881234781243,0.9242081662898292,0.8809523809523809,0.9575145308607805,0.9176392572944297
755,dt_NOF_RFC_d7_s60_l50_w1.0.pkl,7,60,50,1.0,0.8934705386897133,0.9582122378446312,0.924709583278061,0.8802638254693049,0.9604207030168834,0.9185969556585043
756,dt_NOF_RFC_d7_s60_l60_w0.2.pkl,7,60,60,0.2,0.9545927537602876,0.7926321577252377,0.8661059136554802,0.9298930572059073,0.7580957652920011,0.8352519631013189
757,dt_NOF_RFC_d7_s60_l60_w0.3.pkl,7,60,60,0.3,0.9478892419428052,0.8201241065116645,0.8793902130885202,0.9244036105738234,0.7936617769166897,0.8540580789277736
758,dt_NOF_RFC_d7_s60_l60_w0.4.pkl,7,60,60,0.4,0.9330939809926082,0.8676066294870788,0.8991594928465311,0.9141592920353983,0.8577359535012455,0.8850492646008853
759,dt_NOF_RFC_d7_s60_l60_w0.5.pkl,7,60,60,0.5,0.9164073271617097,0.9136360065980678,0.9150195685094499,0.9006532389765922,0.9158593966233047,0.9081926718814327
760,dt_NOF_RFC_d7_s60_l60_w0.6.pkl,7,60,60,0.6,0.9078750718528453,0.9304453695703401,0.9190216653412727,0.8938770088989242,0.9313589814558538,0.9122331413080311
761,dt_NOF_RFC_d7_s60_l60_w0.7.pkl,7,60,60,0.7,0.9022975517890772,0.9408530358966303,0.9211720372221796,0.8894117647058823,0.9415997785773595,0.9147620328045173
762,dt_NOF_RFC_d7_s60_l60_w0.8.pkl,7,60,60,0.8,0.8988030873634364,0.946704893566884,0.9221323234062088,0.8866778653572813,0.9496263492942153,0.9170731707317074
763,dt_NOF_RFC_d7_s60_l60_w0.9.pkl,7,60,60,0.9,0.8957910656977388,0.9537349776136989,0.9238553575165015,0.8814663430834079,0.9550235261555494,0.9167718365991365
764,dt_NOF_RFC_d7_s60_l60_w1.0.pkl,7,60,60,1.0,0.8926311940025599,0.9586442541827036,0.9244607722461038,0.8787955465587044,0.9612510379186272,0.9181758096497026
765,dt_NOF_RFC_d7_s80_l20_w0.2.pkl,7,80,20,0.2,0.952693945565636,0.8083418427460529,0.874601623252454,0.927959116386416,0.7789925269858843,0.8469756244357508
766,dt_NOF_RFC_d7_s80_l20_w0.3.pkl,7,80,20,0.3,0.946512989059475,0.8256617704815018,0.8819667316929919,0.9242907236212943,0.8025186825352892,0.8591111111111112
767,dt_NOF_RFC_d7_s80_l20_w0.4.pkl,7,80,20,0.4,0.9315240608116597,0.8735370355824366,0.901599140639251,0.9126298843846041,0.8629947412122889,0.8871185717334092
768,dt_NOF_RFC_d7_s80_l20_w0.5.pkl,7,80,20,0.5,0.9125958039792521,0.9259288351268558,0.9192139737991266,0.8962972900456131,0.9245779130916136,0.9102179836512262
769,dt_NOF_RFC_d7_s80_l20_w0.6.pkl,7,80,20,0.6,0.9048249262648416,0.9397926321577252,0.9219773445326347,0.8903175019679874,0.9391087738721284,0.9140625
770,dt_NOF_RFC_d7_s80_l20_w0.7.pkl,7,80,20,0.7,0.9044888721237269,0.9417170685727752,0.922727622565997,0.889633425305479,0.9370329366177692,0.912718204488778
771,dt_NOF_RFC_d7_s80_l20_w0.8.pkl,7,80,20,0.8,0.9008631964425844,0.9468227162045401,0.9232713555330027,0.8872892347600518,0.9467201771381124,0.9160417782538832
772,dt_NOF_RFC_d7_s80_l20_w0.9.pkl,7,80,20,0.9,0.8939849073192175,0.9584478831199434,0.9250947687642154,0.8796896858705329,0.9572377525601993,0.9168268274902247
773,dt_NOF_RFC_d7_s80_l20_w1.0.pkl,7,80,20,1.0,0.8927555263733858,0.9611970779985861,0.9257129888796429,0.8785271415918006,0.9608358704677553,0.9178399101064182
774,dt_NOF_RFC_d7_s80_l30_w0.2.pkl,7,80,30,0.2,0.9527789385708316,0.8059068415678265,0.8732100682993256,0.9289735099337748,0.7765015222806532,0.8459219056233982
775,dt_NOF_RFC_d7_s80_l30_w0.3.pkl,7,80,30,0.3,0.9468200270635995,0.8244049956798366,0.8813822640241854,0.9238384160945234,0.8007196235815112,0.8578842019423234
776,dt_NOF_RFC_d7_s80_l30_w0.4.pkl,7,80,30,0.4,0.9324500525762356,0.8706700180661378,0.9005016552592563,0.9137525712606523,0.8606421256573484,0.8864025085518814
777,dt_NOF_RFC_d7_s80_l30_w0.5.pkl,7,80,30,0.5,0.9131313131313131,0.923101091823109,0.9180891371430804,0.8968947439171931,0.9233324107389981,0.9099215819979544
778,dt_NOF_RFC_d7_s80_l30_w0.6.pkl,7,80,30,0.6,0.9048773099060891,0.9384965831435079,0.9213803740119529,0.8916644754141467,0.9385552172709659,0.9145091693635383
779,dt_NOF_RFC_d7_s80_l30_w0.7.pkl,7,80,30,0.7,0.9045262203415445,0.9402639227083497,0.922048911996919,0.8906743940990516,0.9357874342651537,0.9126737751383452
780,dt_NOF_RFC_d7_s80_l30_w0.8.pkl,7,80,30,0.8,0.8997020484171322,0.94874715261959,0.9235739409695672,0.8871907783965808,0.947965679490728,0.9165718873352512
781,dt_NOF_RFC_d7_s80_l30_w0.9.pkl,7,80,30,0.9,0.9020092041755529,0.9468227162045401,0.9238728467684761,0.8893517313199688,0.9454746747854968,0.916554869868527
782,dt_NOF_RFC_d7_s80_l30_w1.0.pkl,7,80,30,1.0,0.8929471492749917,0.9601759484722331,0.925342063927632,0.8792753990372435,0.9605590921671741,0.9181216931216931
783,dt_NOF_RFC_d7_s80_l40_w0.2.pkl,7,80,40,0.2,0.9542790152403282,0.79923022543398,0.8698997584799196,0.9289672544080605,0.7655687794076944,0.8393900311053789
784,dt_NOF_RFC_d7_s80_l40_w0.3.pkl,7,80,40,0.3,0.9468113853359755,0.8256617704815018,0.8820962530944488,0.9234327643962355,0.801134791032383,0.8579473879214524
785,dt_NOF_RFC_d7_s80_l40_w0.4.pkl,7,80,40,0.4,0.9332685728766313,0.8678422747623911,0.8993671014876168,0.9141086186540732,0.857182396900083,0.8847307527496072
786,dt_NOF_RFC_d7_s80_l40_w0.5.pkl,7,80,40,0.5,0.9139264234944935,0.9190951221428011,0.9165034855486802,0.8982730706961684,0.9213949626349294,0.9096871157261921
787,dt_NOF_RFC_d7_s80_l40_w0.6.pkl,7,80,40,0.6,0.9042593433197156,0.9388500510564763,0.9212301052063663,0.8918209268740974,0.9400774979241627,0.9153136158458532
788,dt_NOF_RFC_d7_s80_l40_w0.7.pkl,7,80,40,0.7,0.9039035634659713,0.9394391642447569,0.9213288396726047,0.8909927679158448,0.9377248823692222,0.9137617153260064
789,dt_NOF_RFC_d7_s80_l40_w0.8.pkl,7,80,40,0.8,0.8949808654695319,0.9552273976906763,0.9241232569626505,0.8821574642126789,0.95516191530584,0.9172093023255814
790,dt_NOF_RFC_d7_s80_l40_w0.9.pkl,7,80,40,0.9,0.8966891817074522,0.9541277197392193,0.9245171724859671,0.883485179006801,0.9528092997508996,0.9168386710167121
791,dt_NOF_RFC_d7_s80_l40_w1.0.pkl,7,80,40,1.0,0.8928258328462887,0.9599403031969209,0.9251674930920928,0.8796401875079184,0.9608358704677553,0.9184469872346055
792,dt_NOF_RFC_d7_s80_l50_w0.2.pkl,7,80,50,0.2,0.9542695836273818,0.7965988531929935,0.8683348673930261,0.9290899881816647,0.7615554940492666,0.8370218267548863
793,dt_NOF_RFC_d7_s80_l50_w0.3.pkl,7,80,50,0.3,0.9473731761304603,0.8236587856413479,0.88119498308788,0.9246881995522865,0.8003044561306394,0.8580118694362018
