seed,model_id,model_file,max_depth,min_samples_split,min_samples_leaf,class_weight_factor,train_precision,train_recall,train_f1,test_precision,test_recall,test_f1,n_nodes,n_leaves
0,79,dt_seed0_d4_s60_l70_w1.0.pkl,4,60,70,1.0,0.801241134751773,0.9450303229468527,0.8672158787164339,0.8314377598242999,0.9264924394720742,0.8763952046300124,31,16
0,80,dt_seed0_d4_s80_l40_w0.6.pkl,4,80,40,0.6,0.841314359943316,0.851342873360619,0.8462989086049447,0.8780062063615206,0.7913643912245433,0.8324369052544477,31,16
0,81,dt_seed0_d4_s80_l40_w0.7.pkl,4,80,40,0.7,0.8102197373553504,0.9308099064917994,0.8663385607830052,0.842962482780974,0.9092736648894327,0.874863342023379,31,16
0,82,dt_seed0_d4_s80_l40_w0.8.pkl,4,80,40,0.8,0.8115053482911557,0.9292564156185582,0.8663983399022325,0.8438794573958248,0.9080499956297526,0.8747894914112496,31,16
0,83,dt_seed0_d4_s80_l40_w0.9.pkl,4,80,40,0.9,0.8039270687237027,0.9418337167269142,0.8674334140435835,0.8329107906829346,0.9188882090726335,0.8737896355400407,31,16
0,84,dt_seed0_d4_s80_l40_w1.0.pkl,4,80,40,1.0,0.801241134751773,0.9450303229468527,0.8672158787164339,0.8314377598242999,0.9264924394720742,0.8763952046300124,31,16
0,85,dt_seed0_d4_s80_l50_w0.6.pkl,4,80,50,0.6,0.841314359943316,0.851342873360619,0.8462989086049447,0.8780062063615206,0.7913643912245433,0.8324369052544477,31,16
0,86,dt_seed0_d4_s80_l50_w0.7.pkl,4,80,50,0.7,0.8102197373553504,0.9308099064917994,0.8663385607830052,0.842962482780974,0.9092736648894327,0.874863342023379,31,16
0,87,dt_seed0_d4_s80_l50_w0.8.pkl,4,80,50,0.8,0.8115053482911557,0.9292564156185582,0.8663983399022325,0.8438794573958248,0.9080499956297526,0.8747894914112496,31,16
0,88,dt_seed0_d4_s80_l50_w0.9.pkl,4,80,50,0.9,0.8039270687237027,0.9418337167269142,0.8674334140435835,0.8329107906829346,0.9188882090726335,0.8737896355400407,31,16
0,89,dt_seed0_d4_s80_l50_w1.0.pkl,4,80,50,1.0,0.801241134751773,0.9450303229468527,0.8672158787164339,0.8314377598242999,0.9264924394720742,0.8763952046300124,31,16
0,90,dt_seed0_d4_s80_l60_w0.6.pkl,4,80,60,0.6,0.841314359943316,0.851342873360619,0.8462989086049447,0.8780062063615206,0.7913643912245433,0.8324369052544477,31,16
0,91,dt_seed0_d4_s80_l60_w0.7.pkl,4,80,60,0.7,0.8102197373553504,0.9308099064917994,0.8663385607830052,0.842962482780974,0.9092736648894327,0.874863342023379,31,16
0,92,dt_seed0_d4_s80_l60_w0.8.pkl,4,80,60,0.8,0.8115053482911557,0.9292564156185582,0.8663983399022325,0.8438794573958248,0.9080499956297526,0.8747894914112496,31,16
0,93,dt_seed0_d4_s80_l60_w0.9.pkl,4,80,60,0.9,0.8039270687237027,0.9418337167269142,0.8674334140435835,0.8329107906829346,0.9188882090726335,0.8737896355400407,31,16
0,94,dt_seed0_d4_s80_l60_w1.0.pkl,4,80,60,1.0,0.801241134751773,0.9450303229468527,0.8672158787164339,0.8314377598242999,0.9264924394720742,0.8763952046300124,31,16
0,95,dt_seed0_d4_s80_l70_w0.6.pkl,4,80,70,0.6,0.841314359943316,0.851342873360619,0.8462989086049447,0.8780062063615206,0.7913643912245433,0.8324369052544477,31,16
0,96,dt_seed0_d4_s80_l70_w0.7.pkl,4,80,70,0.7,0.8102197373553504,0.9308099064917994,0.8663385607830052,0.842962482780974,0.9092736648894327,0.874863342023379,31,16
0,97,dt_seed0_d4_s80_l70_w0.8.pkl,4,80,70,0.8,0.8115053482911557,0.9292564156185582,0.8663983399022325,0.8438794573958248,0.9080499956297526,0.8747894914112496,31,16
0,98,dt_seed0_d4_s80_l70_w0.9.pkl,4,80,70,0.9,0.8039270687237027,0.9418337167269142,0.8674334140435835,0.8329107906829346,0.9188882090726335,0.8737896355400407,31,16
0,99,dt_seed0_d4_s80_l70_w1.0.pkl,4,80,70,1.0,0.801241134751773,0.9450303229468527,0.8672158787164339,0.8314377598242999,0.9264924394720742,0.8763952046300124,31,16
0,100,dt_seed0_d4_s100_l40_w0.6.pkl,4,100,40,0.6,0.841314359943316,0.851342873360619,0.8462989086049447,0.8780062063615206,0.7913643912245433,0.8324369052544477,31,16
0,101,dt_seed0_d4_s100_l40_w0.7.pkl,4,100,40,0.7,0.8102197373553504,0.9308099064917994,0.8663385607830052,0.842962482780974,0.9092736648894327,0.874863342023379,31,16
0,102,dt_seed0_d4_s100_l40_w0.8.pkl,4,100,40,0.8,0.8115053482911557,0.9292564156185582,0.8663983399022325,0.8438794573958248,0.9080499956297526,0.8747894914112496,31,16
0,103,dt_seed0_d4_s100_l40_w0.9.pkl,4,100,40,0.9,0.8039270687237027,0.9418337167269142,0.8674334140435835,0.8329107906829346,0.9188882090726335,0.8737896355400407,31,16
0,104,dt_seed0_d4_s100_l40_w1.0.pkl,4,100,40,1.0,0.801241134751773,0.9450303229468527,0.8672158787164339,0.8314377598242999,0.9264924394720742,0.8763952046300124,31,16
0,105,dt_seed0_d4_s100_l50_w0.6.pkl,4,100,50,0.6,0.841314359943316,0.851342873360619,0.8462989086049447,0.8780062063615206,0.7913643912245433,0.8324369052544477,31,16
0,106,dt_seed0_d4_s100_l50_w0.7.pkl,4,100,50,0.7,0.8102197373553504,0.9308099064917994,0.8663385607830052,0.842962482780974,0.9092736648894327,0.874863342023379,31,16
0,107,dt_seed0_d4_s100_l50_w0.8.pkl,4,100,50,0.8,0.8115053482911557,0.9292564156185582,0.8663983399022325,0.8438794573958248,0.9080499956297526,0.8747894914112496,31,16
0,108,dt_seed0_d4_s100_l50_w0.9.pkl,4,100,50,0.9,0.8039270687237027,0.9418337167269142,0.8674334140435835,0.8329107906829346,0.9188882090726335,0.8737896355400407,31,16
0,109,dt_seed0_d4_s100_l50_w1.0.pkl,4,100,50,1.0,0.801241134751773,0.9450303229468527,0.8672158787164339,0.8314377598242999,0.9264924394720742,0.8763952046300124,31,16
0,110,dt_seed0_d4_s100_l60_w0.6.pkl,4,100,60,0.6,0.841314359943316,0.851342873360619,0.8462989086049447,0.8780062063615206,0.7913643912245433,0.8324369052544477,31,16
0,111,dt_seed0_d4_s100_l60_w0.7.pkl,4,100,60,0.7,0.8102197373553504,0.9308099064917994,0.8663385607830052,0.842962482780974,0.9092736648894327,0.874863342023379,31,16
