max_depth,min_samples_split,min_samples_leaf,class_weight_factor,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std
6,60,30,2.0,0.8735565766590971,0.009856249790789475,0.9773757527283875,0.014906456191086798,0.9224565983188106,0.007672752116188392
6,60,40,0.8,0.9168111969699185,0.019511956057192064,0.9127261359284237,0.027106184151346645,0.914179814797773,0.004479472532579834
6,60,40,1.0,0.810006708875472,0.03226165699678251,0.9647618560465316,0.018840037020842942,0.8798830206603306,0.011528717199313067
6,60,40,1.2,0.8302655020194912,0.025339882254086087,0.978754743825863,0.004815482471335522,0.8981769077608638,0.014222979996202619
6,60,40,1.5,0.8343319857975828,0.026868817512098776,0.9877800212768696,0.0029028111195643965,0.9043177623147849,0.014578051579530817
6,60,40,2.0,0.8409145912190922,0.016095274486388714,0.9878224754380355,0.0029336269427002724,0.9083593480799427,0.008363334369003928
6,80,20,0.8,0.8449439297255243,0.04192467416041612,0.9412956065878925,0.006881982199909825,0.8898541276419278,0.02168120400674068
6,80,20,1.0,0.840298906041346,0.03364459092903692,0.9665737668637254,0.011045418300590547,0.8984337982762858,0.014653810015357396
6,80,20,1.2,0.8475064983606867,0.028661267713571012,0.9718795644613728,0.005933079621736028,0.9052411328703703,0.018291940015717628
6,80,20,1.5,0.8486595424942065,0.024330996894019505,0.9727050050322918,0.006342099880349334,0.9063167108639716,0.01587736336418741
6,80,20,2.0,0.8509368800851381,0.02273121447014945,0.9845437850976825,0.0023890119305517905,0.9127333822503628,0.013917163595132178
6,80,25,0.8,0.8533009894626558,0.03552147563433454,0.9569534011688949,0.009382567067422104,0.9016811279439212,0.019218986310732884
6,80,25,1.0,0.8768534500978861,0.006358262089198076,0.9408696603840707,0.011482436656588402,0.9076712969760553,0.0049799806196601645
6,80,25,1.2,0.8661908615878348,0.023920138752234338,0.9522919213270041,0.012507349596391496,0.9068816112539966,0.010236070807393336
6,80,25,1.5,0.859839945994104,0.04560712396906078,0.9715664085849598,0.015233055444078351,0.9112650870589597,0.019438064663823158
6,80,25,2.0,0.8650499021228842,0.03835515534433672,0.9775623048323566,0.015587825161274561,0.9170492046065762,0.014208184381171551
6,80,30,0.8,0.9137119154088512,0.0307159463112197,0.9150409946829473,0.024768328371052604,0.9136287251627344,0.010570002882415611
6,80,30,1.0,0.8832199096873308,0.0481374335062782,0.9402198317568938,0.035428436283326085,0.9089031646716026,0.008295096773110093
6,80,30,1.2,0.8434690920429052,0.019607142368064722,0.9750408793852312,0.0015547669784473997,0.9043683400933409,0.01097908434144816
6,80,30,1.5,0.835456258363716,0.03251518912118873,0.9859322888612526,0.007274536458060373,0.904065323461611,0.017921000832180685
6,80,30,2.0,0.7885088444263303,0.017093136025150366,0.9888057634189833,0.002273509950398563,0.8772894839414861,0.011401506160649789
6,80,40,0.8,0.8659872693771858,0.05026879661116322,0.9507786008891497,0.014619778294026798,0.9052520890242128,0.021722565070341374
6,80,40,1.0,0.8590282886212854,0.01687627868140641,0.9644648062436696,0.008181322697921623,0.9086109613784444,0.010882014117987992
6,80,40,1.2,0.860825003270905,0.009393637060382551,0.9787574428613328,0.008783981859228015,0.9159260797151706,0.002569311326234117
6,80,40,1.5,0.8423930491735204,0.04649570677671302,0.9787124648808391,0.004470855991402853,0.9047319555563265,0.02576611749034708
6,80,40,2.0,0.8117853191099215,0.0036195839105196484,0.9891545106889118,0.002664482183012634,0.8917275273393602,0.0020200209020239833
7,40,20,0.8,0.8764984132596121,0.02376480678756139,0.964332820396712,0.01095075373391969,0.9181440533669599,0.014485066533939477
7,40,20,1.0,0.8583885372628166,0.004298169217287343,0.9528737506715794,0.00623465151306494,0.9031525676368942,0.003825701716815107
7,40,20,1.2,0.863074682998044,0.040540770982864176,0.9638103673712832,0.0045689578022218395,0.910238670422796,0.023950578260032888
7,40,20,1.5,0.836516422085098,0.05338332910610825,0.9671298520310172,0.019769061734824227,0.8957600678461818,0.02805718211443055
7,40,20,2.0,0.8326209798478974,0.029616970945452695,0.9819498688770767,0.006592606928193157,0.9007654609206855,0.015197130598283958
7,40,25,0.8,0.8756590012122435,0.029102994401312525,0.9420888747361138,0.020961115707617817,0.9073607589596889,0.01997261450484195
7,40,25,1.0,0.8810556102114798,0.05015354461349306,0.9444572935138685,0.02546878500840691,0.9100611264775301,0.014517207831249358
7,40,25,1.2,0.8738872591871635,0.0035962024674235952,0.9669698960047929,0.007764224632575371,0.9180617362582488,0.004586396175909516
7,40,25,1.5,0.8369464464133826,0.022146965632488098,0.9764226963798283,0.010205804248458458,0.9010187899105349,0.008401617710576972
7,40,25,2.0,0.8502035571067409,0.016032913066153346,0.9840418520168902,0.004696969992272958,0.9121297343058591,0.008245151394414264
7,40,30,0.8,0.8950370858122886,0.03813791427951147,0.9453439938922101,0.013786523783605566,0.91874767400327,0.013966230250852387
7,40,30,1.0,0.89045871166616,0.013361226388877072,0.9567043559169296,0.016462119330985476,0.9222108349180272,0.007269912689316029
7,40,30,1.2,0.8961726106304978,0.020762435630461505,0.961375727418044,0.0031313536309326134,0.9274764718343004,0.010169408524341892
7,40,30,1.5,0.8076717764683384,0.004005953766277659,0.9877305613135059,0.004266772129501439,0.8886682631528835,0.0037110016419455998
7,40,30,2.0,0.8306868760574863,0.03334850644974066,0.9881929357974352,0.0011766950525440598,0.9022478091479916,0.01961807201784021
7,40,40,0.8,0.8629122130748216,0.014219854376426219,0.9587439691749561,0.010221120073384594,0.908187022167846,0.007163308948746098
7,40,40,1.0,0.8605317232039514,0.010069310201704297,0.9635338354790554,0.009102599340970753,0.9090863081515018,0.007694639761770009
7,40,40,1.2,0.8334496426879535,0.02331815520207728,0.9609734327063356,0.0059767146962933105,0.8924232821904186,0.011168678325792615
7,40,40,1.5,0.8326790159151227,0.030306366289851113,0.9711083668513075,0.01596667813442013,0.8959918345799873,0.012256870146280225
7,40,40,2.0,0.8477372827262423,0.03210185683230379,0.9746591727027134,0.015125311689542578,0.9061445576543868,0.011816104454786206
7,50,20,0.8,0.855125271440893,0.02701744912571976,0.9285795631997811,0.007189641290180065,0.8901981661298538,0.01771503100858342
7,50,20,1.0,0.8535398902110515,0.028508851251289477,0.9532162499429705,0.022231973245788756,0.9001209435244933,0.015020568675655214
7,50,20,1.2,0.8487676220047699,0.04427223768357434,0.9680792795191668,0.014469674444901515,0.9035206543698594,0.020471511899572265
7,50,20,1.5,0.8503195958772921,0.01621253554744027,0.978182719380284,0.005620285725688309,0.909649995488155,0.007454433839095945
7,50,20,2.0,0.8435410848463092,0.022487278056121402,0.9823186426540893,0.0007391414886579721,0.9074943955017929,0.013034015833282096
7,50,25,0.8,0.8758162634393166,0.0523846694176507,0.9431708698549762,0.022702981593313513,0.9066624288877062,0.01758486554431341
7,50,25,1.0,0.8745240051942713,0.031558564726838045,0.9663722558174158,0.010899180674328305,0.9177727753809544,0.01619903641245113
7,50,25,1.2,0.889680432552352,0.02977203780260959,0.9727362188201871,0.005952424459391877,0.9290553699174603,0.015755230175975122
7,50,25,1.5,0.8748457051851544,0.032699337457832885,0.9733289013340243,0.009523529994912521,0.9209669044830894,0.014442939900161095
7,50,25,2.0,0.8486713731400252,0.005895048231190555,0.984229192046678,0.00652641540919806,0.9114149880815074,0.0042578612080637806
7,50,30,0.8,0.8651322608473017,0.015485130080150155,0.9612681633450788,0.007295762999409524,0.9105248335483664,0.005424682204110163
7,50,30,1.0,0.8148659932551109,0.029862299912871638,0.9592002695612677,0.012705108045366186,0.8806421971889767,0.012506411565584626
7,50,30,1.2,0.8510045913022518,0.0402880028531856,0.9685217496808679,0.008367076393908579,0.9052773095365539,0.019953254768223093
7,50,30,1.5,0.8602397483196745,0.017201990493037153,0.9608726953300195,0.015988505770908792,0.9076249901579888,0.01217255540451424
7,50,30,2.0,0.8566094298223086,0.005905059407447108,0.9845929230507013,0.002409349876343678,0.916145312372449,0.004065122843045669
7,50,40,0.8,0.859294946654375,0.046206931911206256,0.9117074641988795,0.013297454808296692,0.8839059274704674,0.0219935710771219
7,50,40,1.0,0.8265576376383074,0.014365885236182891,0.9369149921538472,0.02265362909973835,0.8779061574435567,0.001949786985737609
7,50,40,1.2,0.8642094169218146,0.0338077404199285,0.9765279469557283,0.003911431135536267,0.9165715157690765,0.018534298371598076
7,50,40,1.5,0.8442685767122343,0.015512990055990963,0.9760431205536525,0.009790060699903229,0.9052436569532857,0.00766578264687267
7,50,40,2.0,0.8399353456751567,0.04022229242713517,0.9856722491897038,0.0016899005935420432,0.9065065203373752,0.023786735076163894
7,60,20,0.8,0.8439376955518209,0.05712927460021394,0.9418918122063119,0.028085692775181605,0.8882131220940853,0.02336066012511464
7,60,20,1.0,0.8433899731092173,0.032384665463022676,0.9735310132417249,0.003745109759591917,0.9035246695150504,0.020291000978723443
7,60,20,1.2,0.8626919189504777,0.04401891298747088,0.972297112884747,0.007092381983079637,0.9134532320910916,0.02155687383623432
7,60,20,1.5,0.8738998359782459,0.027404069426298045,0.9766485050559126,0.004642274496548781,0.9221307014369576,0.01332568698181636
7,60,20,2.0,0.8744633519621012,0.026737082903109943,0.9825759472648588,0.007124921279280654,0.9250433453884149,0.011754635761676619
7,60,25,0.8,0.8665395996090531,0.012988809729861637,0.9469885638088424,0.006676008520680333,0.9048894315597381,0.005906666330205159
7,60,25,1.0,0.8753852020747824,0.022151577784814434,0.9542167646188892,0.015366885415735502,0.9127206726483698,0.005769684958730125
7,60,25,1.2,0.8888828327684216,0.026410616427878172,0.9648452096884993,0.007918099980734332,0.9249801120248087,0.010892799462830444
7,60,25,1.5,0.8841300538340833,0.01934606917121271,0.965414086393119,0.01545466343550533,0.9228720222287752,0.01464411941029014
7,60,25,2.0,0.8890035114807501,0.018691438432444012,0.9735088778619793,0.0063939646079395635,0.929164970714598,0.00751162563008547
7,60,30,0.8,0.8141577475796038,0.023267489264682292,0.9465511947317733,0.011715716522905557,0.8750266508570218,0.008905371932717433
7,60,30,1.0,0.8430968382676657,0.04767806697893853,0.9528147947212121,0.022641427337029153,0.8932749385368496,0.019661957117798518
7,60,30,1.2,0.85171817226008,0.027638983341030803,0.9758673226254259,0.00871841014260819,0.909190111204306,0.011956515458717995
7,60,30,1.5,0.8517509679966162,0.01851090585719982,0.9810850703784578,0.000934925062991586,0.9117402553775117,0.01023304224455138
7,60,30,2.0,0.8138512342321708,0.030065605470100416,0.9796362309865717,0.0006547645078283882,0.8887681432658278,0.017945797583816217
7,60,40,0.8,0.848261828424787,0.04462101477730943,0.9463912361439405,0.02752343814024138,0.8931512779756549,0.013102769953946186
7,60,40,1.0,0.85738141949043,0.030498388515618678,0.9590926065041553,0.010208123945705595,0.9050709495310648,0.017242921928567873
7,60,40,1.2,0.8417781590670256,0.01817367265246005,0.9641409520144988,0.015800748901975956,0.8985080041818628,0.005452529856697274
7,60,40,1.5,0.8512800052729214,0.012087874844719172,0.9811746502803506,0.006666394941254752,0.9115544600726042,0.006744149177866013
7,60,40,2.0,0.8406206507258558,0.041793214815015065,0.9801349969404861,0.0038759233705201977,0.9045162556921089,0.025534277470211347
7,80,20,0.8,0.8813740523078911,0.010658792380088853,0.9411327801018792,0.013279380869311654,0.9101226378653373,0.0021535777628524863
7,80,20,1.0,0.8666811212774647,0.03323522455259963,0.9490317761120007,0.009439328222615732,0.9056881539691726,0.019837566100941832
7,80,20,1.2,0.860265877315018,0.03288109142630428,0.9654793951539711,0.01693036139671809,0.9091903357253882,0.0126950350749128
7,80,20,1.5,0.8759774651326238,0.02614021474310717,0.9686172925775877,0.01580120892148393,0.9195035313871672,0.008391536152278946
7,80,20,2.0,0.8906093101337241,0.029445096539097628,0.9739967658620338,0.0055784757586278275,0.9300878322890535,0.013653698665543662
7,80,25,0.8,0.889502252024414,0.03637587920557895,0.9204246415292855,0.025950023711120377,0.9036214697369448,0.006094910078290787
7,80,25,1.0,0.8597374032621435,0.004385566374198375,0.9512227570916107,0.020028865957410717,0.9030315137314701,0.007575052287362065
7,80,25,1.2,0.8485024474933728,0.028615929474555244,0.9724707926271338,0.010390722040623359,0.9058277571304113,0.012065086116949826
7,80,25,1.5,0.8001005223793497,0.015323398340250502,0.9815148630331657,0.002688245520072266,0.8815118561523819,0.010313208229928443
7,80,25,2.0,0.8355549109592332,0.028682328498340938,0.9853002665960706,0.0008212345834321433,0.9040031640507525,0.016757644462770137
7,80,30,0.8,0.8565232659462286,0.024125654687323275,0.9512245708052248,0.023368168516658527,0.9008448998582894,0.009260069939157246
7,80,30,1.0,0.8745352623536587,0.005746393667360086,0.9595561563566594,0.0002022007738323255,0.9150657645668915,0.0032219468014442723
7,80,30,1.2,0.8355278935929563,0.03842721485752527,0.9726272051025743,0.008099751557509001,0.8984372978862724,0.02304027201848332
7,80,30,1.5,0.8190690741481771,0.009585697349645922,0.9820260416381846,0.002870523153355736,0.89314897735558,0.00624956096730791
7,80,30,2.0,0.8620283201954367,0.025314543574458153,0.987762228046396,0.005003837608615122,0.9204642090574024,0.015984327634943406
7,80,40,0.8,0.8727357801544545,0.00532907605671692,0.9370598764500407,0.008008774795490777,0.9037355046551352,0.005229273716587092
7,80,40,1.0,0.8616882487008207,0.04169617657734843,0.9527725045918439,0.010280643418386621,0.9041800831049592,0.01825349523094319
7,80,40,1.2,0.8376955608939977,0.047717345402580914,0.9451222402389213,0.03543147035137286,0.886730110158223,0.025608057422072186
7,80,40,1.5,0.8363786964588006,0.03450609855759695,0.9793290338949595,0.009660707458052618,0.9017213143808737,0.018531152906867607
7,80,40,2.0,0.8555236885432628,0.027230747492353897,0.9781618519866071,0.014490937707945765,0.9123442742857781,0.013524652361499183
8,40,20,0.8,0.8814641949264779,0.03979660613125871,0.9347430115737009,0.019361645419936395,0.9064407321691316,0.015259355487568441
8,40,20,1.0,0.8895685763567246,0.02095887641053899,0.9457530363398793,0.018568691561479674,0.9163927618165616,0.0052505268835101255
8,40,20,1.2,0.8541177554479517,0.021493731502448855,0.9598023351809585,0.01879667535984778,0.9034379450335782,0.004214920164805064
8,40,20,1.5,0.8576928239318367,0.021749594077979415,0.9756028212310687,0.0032672186970768707,0.9126706662051385,0.011133153194031237
8,40,20,2.0,0.8705442672455623,0.0314637558156678,0.980435858681969,0.006966102695781398,0.9218631986857329,0.016641700969275353
8,40,25,0.8,0.8929824370135916,0.00920637238743813,0.9407142895111872,0.02175837324517922,0.9160669328397191,0.010887543562886171
8,40,25,1.0,0.9022797703850499,0.014484519178813755,0.949920532728596,0.006270783848902544,0.9253688611140486,0.004728425640587
8,40,25,1.2,0.7977402664760355,0.021378306095223888,0.9825035543689215,0.005338482708370688,0.8803724801759135,0.013364555877977054
8,40,25,1.5,0.8382097069779015,0.027783845606175653,0.9830280492365118,0.0033458037686456537,0.9045765217267457,0.015302325180235032
8,40,25,2.0,0.8486898037299101,0.01969322483960967,0.9845601734426226,0.0011721074913432503,0.9114791710260093,0.011938479823891951
8,40,30,0.8,0.8738077182591161,0.004833454056352096,0.9486457721056046,0.016465830666131016,0.909580402413288,0.005823633819419319
8,40,30,1.0,0.8352927935665679,0.041139073213203155,0.9518422442160085,0.008336406160457447,0.8891160228645093,0.022400885556950554
8,40,30,1.2,0.8346578224844228,0.024090449352594405,0.9578616291335441,0.020593133309376187,0.8915079552474835,0.008405328283279697
8,40,30,1.5,0.8577278151294743,0.02445015560549909,0.965401465721191,0.011054088509208408,0.9080731950599791,0.011275817360424607
8,40,30,2.0,0.8332669947863108,0.01505086140153098,0.9670241355965498,0.007777625853641579,0.895154406325752,0.012010030571551871
8,40,40,0.8,0.87047586568105,0.02158185929310047,0.9239174561969054,0.015410325482673928,0.8961744198733177,0.012851462304471739
8,40,40,1.0,0.8534180502335857,0.05108807507742458,0.9562081645589373,0.01732131220395666,0.9005206925715551,0.021270974793894896
8,40,40,1.2,0.8626439562169521,0.018241066556467796,0.9673747891444199,0.01315742030418409,0.9117378978364489,0.004567241045394158
8,40,40,1.5,0.8512602632853782,0.03209868685498885,0.9730927174858802,0.010086118512799702,0.9076359224464903,0.015896277258673115
8,40,40,2.0,0.8417481671184048,0.0378849684447915,0.9825834693917304,0.007084278774482531,0.9062521368642623,0.022048153975054132
8,50,20,0.8,0.8823855090209657,0.04304944935632143,0.9481174495273251,0.025727124837945207,0.9128285325072304,0.012665357611332652
8,50,20,1.0,0.8978047749928272,0.026329092732108404,0.9472994304938188,0.009213759971987272,0.921713772560838,0.01598541922009692
8,50,20,1.2,0.8704000010920717,0.03375643687827926,0.966755062056361,0.013451603269550529,0.9154262591746313,0.0125362574545025
8,50,20,1.5,0.8563933164173415,0.01599391073635812,0.9763536934258559,0.006190545497180117,0.9123800953563624,0.010405039595392655
8,50,20,2.0,0.8493961394032103,0.020211523724843174,0.9819912643929555,0.005627567733863563,0.9107277232195966,0.010794458035214885
8,50,25,0.8,0.8230909686299553,0.03889234243615338,0.957758500485805,0.015602314575858908,0.884465044693898,0.015609311428039688
8,50,25,1.0,0.8584206087632751,0.03051600334981651,0.9591879087810523,0.004029043222862255,0.9056599809795461,0.015153079417113947
8,50,25,1.2,0.8549148548270513,0.020959737976558826,0.9517970782338043,0.022104779697237443,0.9004770458593674,0.01469194665474548
8,50,25,1.5,0.8675973719920108,0.009186938749144944,0.9695175335556527,0.006553875692573201,0.9156645255824044,0.0027516658158366564
8,50,25,2.0,0.828576166659904,0.05139521449351011,0.9739462146156557,0.0019619748872387777,0.8945979957301889,0.03069077342424689
8,50,30,0.8,0.8258606732020392,0.0019605060306178324,0.9340169151553672,0.019595953920296286,0.8765037565900037,0.008020501735018627
8,50,30,1.0,0.8780372939772348,0.03288764300728855,0.9570830642490918,0.010401325213579619,0.9154028437670538,0.016068149711193563
8,50,30,1.2,0.8552960238443106,0.012440526443148197,0.9574374292030804,0.014029146447276005,0.9032974628754459,0.000764737867173666
8,50,30,1.5,0.851541209218507,0.05276522374210187,0.9788132153177828,0.006994154359588485,0.9096866803193606,0.026491145289552903
8,50,30,2.0,0.8143681924823324,0.050137539701323244,0.9815244374763822,0.009192308777988338,0.8891413681300424,0.028345409824990696
8,50,40,0.8,0.8552809702699268,0.034566541601458715,0.9514780403012516,0.006846247835337465,0.9003070775587142,0.016465941383408483
8,50,40,1.0,0.869666549013735,0.029955888563591403,0.9618136721452236,0.010415427689182712,0.9130545565980127,0.015492760634245832
8,50,40,1.2,0.868901611947058,0.044445630606082503,0.9659908586798802,0.017598622168416705,0.9138345811325456,0.01795484107931406
8,50,40,1.5,0.8808616723168576,0.017820352632314115,0.9750100034984568,0.008167898900847567,0.9253752002945165,0.00730609736077327
8,50,40,2.0,0.8506205547589442,0.007695171390303484,0.9778433397296403,0.007909501272537828,0.9097413709326289,0.0015794560676048422
8,60,20,0.8,0.8869445726709867,0.03416460392776414,0.9439006208432654,0.031695816650085314,0.9133524306963077,0.003964441921278525
8,60,20,1.0,0.8888990049202597,0.03698875578023909,0.9554057227407341,0.007945771882899055,0.9203738975449779,0.016581215173290684
8,60,20,1.2,0.8904200448927194,0.027012291023141583,0.9503683193904582,0.016978210644672424,0.9192394468989256,0.019278389014783476
8,60,20,1.5,0.904062664353512,0.019935410089714275,0.9600898282896025,0.01156248019000302,0.9309738973415431,0.006100353385733801
8,60,20,2.0,0.7940348572089743,0.00874705633883362,0.9857776920426916,0.003958349774606479,0.8795286882304247,0.003815084219778611
8,60,25,0.8,0.8546739080670894,0.034531156107228365,0.9316525805537728,0.0013817947491840195,0.8911281176744051,0.018629135018663506
8,60,25,1.0,0.8644655687236344,0.029843955973962027,0.9558577218090422,0.012722842287828204,0.9073649732311034,0.011691975043956145
8,60,25,1.2,0.8573858589827928,0.018164397465649625,0.9674125004712515,0.0034958885013027874,0.9089567616325193,0.009277582211414072
8,60,25,1.5,0.8188643921442006,0.035333019332326354,0.9789173012430347,0.004890384149847428,0.8913254546874487,0.020926605311271464
8,60,25,2.0,0.8158065194435563,0.02520382622588817,0.9849550791710477,0.003456121047696365,0.8921945722144001,0.014533677155536356
8,60,30,0.8,0.865304946308321,0.038966572975285385,0.9316490813622419,0.03632547731078505,0.8957530603982864,0.010287827464000183
8,60,30,1.0,0.8540216230406813,0.01530242889513772,0.9508428138505179,0.00656048552083867,0.8996967553734782,0.005662660325111556
8,60,30,1.2,0.8432349433117348,0.022253825760812185,0.9688618907297721,0.009925940872320644,0.9016051255927078,0.016281202720542114
8,60,30,1.5,0.8494154687118237,0.04159508785568512,0.9775994629079783,0.0008474091068271781,0.9084538807096497,0.024116730644922035
8,60,30,2.0,0.8615370930568694,0.010145112667555776,0.9810507752379724,0.0007044460811881528,0.9173901123669453,0.00604133570823488
8,60,40,0.8,0.881203520738327,0.04489125268927686,0.9311108068609916,0.02013474565447061,0.9042948410096837,0.014618317581503875
8,60,40,1.0,0.8634225783574179,0.050457120506807715,0.9566618714088668,0.015777851864337375,0.906447333984706,0.02259398522110361
8,60,40,1.2,0.8748505886871194,0.023849185046519717,0.9565324041893403,0.013093502307665768,0.9135317746930859,0.009571562291238827
8,60,40,1.5,0.900105605694046,0.03460493935632086,0.9589566373375552,0.013733720568535276,0.927971205339292,0.013241310154543577
8,60,40,2.0,0.8653606062692552,0.022916671345096618,0.9759136964283551,0.00679073265042293,0.9170726011667453,0.010273239536215457
8,80,20,0.8,0.8643917503799247,0.007752828443866637,0.9393057781635026,0.024964604031160537,0.9001488333918338,0.013515667503051738
8,80,20,1.0,0.8616612371844035,0.02883210950359727,0.9582199211744502,0.015888605144282333,0.9068180268728486,0.009318647288915042
8,80,20,1.2,0.811667665746227,0.024955682455004995,0.9678734739082108,0.005059949900899687,0.8826417574782109,0.012826657142221894
8,80,20,1.5,0.8421337733063915,0.02027005188177394,0.9783442522976648,0.004872119506875753,0.9050279999881424,0.012575466642678298
8,80,20,2.0,0.8348206889228039,0.017010810832237124,0.9818619203651385,0.004519317832199285,0.9022741749991066,0.009229306894661601
8,80,25,0.8,0.8784430818759582,0.008490727496923884,0.9471344026333094,0.009681301176828874,0.9114102500690406,0.001841642196110139
8,80,25,1.0,0.8525026552075007,0.04021865736056306,0.9545336335983134,0.014863920764635385,0.8997780546512703,0.015928362512060375
8,80,25,1.2,0.8089082891099496,0.009860621740476484,0.9723241025748711,0.010787430815245035,0.8830824907203944,0.008621334577195862
8,80,25,1.5,0.8687901170814022,0.031916842270948896,0.9821333670615534,0.004853295296581485,0.9216561817877804,0.017499785666723975
8,80,25,2.0,0.8569060376508003,0.0054926255810799135,0.9794635839905418,0.0010120016585515347,0.9140885486778559,0.0035609052718052667
8,80,30,0.8,0.8717775791344274,0.0332142365023232,0.9485457589705196,0.009399715406621005,0.9081483955388566,0.017113480992963944
8,80,30,1.0,0.8325491150667811,0.05945094582684085,0.9486214844632311,0.028415019409535735,0.8849632014097472,0.03054350697143247
8,80,30,1.2,0.8403249176555841,0.03290387322026193,0.9690418103447782,0.0060912721249079035,0.899693584291631,0.018012801268928198
8,80,30,1.5,0.8676146712089005,0.0403930276262999,0.9633178287689467,0.018302771376161677,0.9122328638537013,0.020654365648783316
8,80,30,2.0,0.863615634708523,0.0328586362594066,0.9754838883425024,0.009748503105808853,0.9156197993668508,0.014274822238135757
8,80,40,0.8,0.8934739509164147,0.017973981967923686,0.9360854486665163,0.01458478069363042,0.9140310009234712,0.006621342477154872
8,80,40,1.0,0.8587770193745117,0.010815871869363402,0.9482844867195056,0.012182097795637685,0.9011839543058643,0.0037629528714581686
8,80,40,1.2,0.8686732048147349,0.02164799698112415,0.9671344628323634,0.009640898598515328,0.9149860632822171,0.007984772902508023
8,80,40,1.5,0.8757679829224664,0.04331957274266889,0.975142313907198,0.01152180374745583,0.9219797230735428,0.02044694209434893
8,80,40,2.0,0.8627898944103397,0.025538438839210732,0.9825566855231567,0.0050910689646269545,0.9185659020005489,0.01439852907311968
